Platform,URL,Product_Name,SKU_Identifier,True_SKU_Identifier,Price,Limit_Price,Price_Status,Scrape_Date,Main_Image_URL
京东,https://item.jd.com/100309470648.html,云米AI油烟机Super升级,6923185605829,100309470648,1499,,未知,2026-04-28 09:35:10,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185605829_100309470648.jpg
京东,https://item.jd.com/100094220985.html,云米·泉先AI管线机Master2S,6923185652526,100094220985,705.48,1699,破价警报,2026-04-28 09:35:43,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185652526_100094220985.jpg
京东,https://item.jd.com/10111293867587.html,云米·泉先AI管线机Master2S,6923185652526,10111293867587,944.35,1699,破价警报,2026-04-28 09:36:04,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185652526_10111293867587.jpg
京东,https://item.jd.com/100141797446.html,鲜活泉系列 Smart 1000G(小竹泉）,6923185654247,100141797446,960.61,1699,破价警报,2026-04-28 09:36:36,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185654247_100141797446.jpg
京东,https://item.jd.com/100193748406.html,云米AI净饮机Super 2,6923185615415,100193748406,1062.36,1699,破价警报,2026-04-28 09:37:08,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185615415_100193748406.jpg
京东,https://item.jd.com/10190216497508.html,云米AI净饮机Super 2,6923185615415,10190216497508,1002.76,1699,破价警报,2026-04-28 09:37:40,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185615415_10190216497508.jpg
京东,https://item.jd.com/100113886253.html,云米AI净水器Super 2Y 1200G,6923185653981,100113886253,1185.42,1899,破价警报,2026-04-28 09:38:13,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185653981_100113886253.jpg
京东,https://item.jd.com/100152351404.html,云米AI净水器Super 2Y 1200G,6923185653981,100152351404,3511.27,1899,高价待调整,2026-04-28 09:38:45,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185653981_100152351404.jpg
京东,https://item.jd.com/10109665694149.html,云米AI净水器Super 2Y 1200G,6923185653981,10109665694149,1189.75,1899,破价警报,2026-04-28 09:39:20,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185653981_10109665694149.jpg
京东,https://item.jd.com/10137116625841.html,"即热1000G,MAIN84",6923185651116,10137116625841,1359.15,1899,破价警报,2026-04-28 09:39:52,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185651116_10137116625841.jpg
京东,https://item.jd.com/100216835595.html,云米AI冷热管线机Super2 Pro,6923185655794,100216835595,1448.68,1999,破价警报,2026-04-28 09:40:25,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185655794_100216835595.jpg
京东,https://item.jd.com/10190163229722.html,云米AI冷热管线机Super2 Pro,6923185655794,10190163229722,1598.99,1999,破价警报,2026-04-28 09:40:58,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185655794_10190163229722.jpg
京东,https://item.jd.com/10190186867694.html,云米AI冷热管线机Super2 Pro,6923185655794,10190186867694,1699,1999,破价警报,2026-04-28 09:41:31,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185655794_10190186867694.jpg
京东,https://item.jd.com/10130854696036.html,云米智能马桶 小鲸鱼 2 Pro,6923185654575,10130854696036,2398.7,,未知,2026-04-28 09:42:04,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185654575_10130854696036.jpg
京东,https://item.jd.com/100167111617.html,云米AI油烟机 鲲鹏Pro,6923185605379,100167111617,2489,,未知,2026-04-28 09:42:37,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185605379_100167111617.jpg
京东,https://item.jd.com/10114588738475.html,云米AI昆仑矿泉净水机 Super 2E 2500,6923185654254,10114588738475,1551.02,2499,破价警报,2026-04-28 09:43:09,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185654254_10114588738475.jpg
京东,https://item.jd.com/10116378745406.html,云米AI昆仑矿泉净水机 Super 2E 2500,6923185654254,10116378745406,1699,2499,破价警报,2026-04-28 09:43:45,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185654254_10116378745406.jpg
京东,https://item.jd.com/100135346870.html,云米AI昆仑矿泉净水机 Super 2E 2500,6923185654254,100135346870,1545.55,2499,破价警报,2026-04-28 09:44:18,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185654254_100135346870.jpg
京东,https://item.jd.com/100210261709.html,小京龙2Pro净矿,6923185656791,100210261709,1990.06,2499,破价警报,2026-04-28 09:44:49,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185656791_100210261709.jpg
京东,https://item.jd.com/100105676026.html,云米AI净水器昆仑 Super 2S 1200G,6923185653585,100105676026,1738.56,2699,破价警报,2026-04-28 09:45:21,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185653585_100105676026.jpg
京东,https://item.jd.com/10103267064546.html,蒸烤一体机FaceA1,6923185620136,10103267064546,2799,,未知,2026-04-28 09:45:54,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185620136_10103267064546.jpg
京东,https://item.jd.com/10206797283677.html,昆仑3 即热矿泉,6923185654445,10206797283677,2327.03,2999,破价警报,2026-04-28 09:46:27,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185654445_10206797283677.jpg
京东,https://item.jd.com/10202290093822.html,昆仑4 弱碱Pro 1400G,6923185655718,10202290093822,2999,3599,破价警报,2026-04-28 09:47:00,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185655718_10202290093822.jpg
京东,https://item.jd.com/100215523232.html,昆仑4 制冰台净,6923185655787,100215523232,3365.41,4399,破价警报,2026-04-28 09:47:33,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_JD_6923185655787_100215523232.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=912927521784,小京龙2Pro净矿,6923185656791,912927521784,1273,2499,破价警报 | 百亿补贴,2026-04-28 09:48:10,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_912927521784.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=908884844099,管线机2S,6923185652526,908884844099,999,1699,破价警报,2026-04-28 09:48:10,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_908884844099.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=908879495872,smart 前置过滤器 （VF4-A）,6923185621058,908879495872,289,499,破价警报,2026-04-28 09:48:11,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_908879495872.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=907974025123,小海豚1000G,6923185654865,907974025123,899,899,正常,2026-04-28 09:48:11,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_907974025123.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=907033710117,云米昆仑3矿泉净水器2S Pro,6923185656593,907033710117,2998,2899,高价待调整,2026-04-28 09:48:11,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_907033710117.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=873065157674,小海豚600G适用滤芯,6923185618379,873065157674,239,299,破价警报,2026-04-28 09:48:11,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_873065157674.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=872941778883,1000G复合滤芯,6923185653998,872941778883,288,298,破价警报,2026-04-28 09:48:11,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_872941778883.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=870799733097,油烟机 smart2,6923185653110,870799733097,1599,,正常,2026-04-28 09:48:11,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_870799733097.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=868834124642,云米AI油烟机Super升级,6923185605829,868834124642,1279,,正常,2026-04-28 09:48:11,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_868834124642.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=868851073714,小海豚3,6923185605867,868851073714,499,499,百亿补贴,2026-04-28 09:48:11,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_868851073714.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=862873034610,小海豚3,6923185605867,862873034610,618.8,499,高价待调整 | 百亿补贴,2026-04-28 09:48:15,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_862873034610.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=862584688956,门锁门禁卡,6923185654230,862584688956,25,19,高价待调整,2026-04-28 09:48:16,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_862584688956.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=861508688697,管线机2E,6923185650966,861508688697,1998,1599,高价待调整,2026-04-28 09:48:16,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_861508688697.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=852614628903,云米厨余垃圾处理器  PowerBox 尊享版,6923185610250,852614628903,889,,百亿补贴,2026-04-28 09:48:16,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_852614628903.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=852161740747,小海豚600G+,6923185653684,852161740747,899,559,高价待调整,2026-04-28 09:48:16,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_852161740747.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=852010588191,蓝调2Pro-JSQ30-VGW1641,6923185656869,852010588191,1099,,正常,2026-04-28 09:48:16,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_852010588191.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=850883552953,云米·泉先AI净水器蓝调600G+,6923185653592,850883552953,649,999,破价警报,2026-04-28 09:48:16,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_850883552953.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=850344043841,云米AI净饮机Super 2,6923185615415,850344043841,1009,1699,破价警报,2026-04-28 09:48:16,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_850344043841.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=849648457333,云米AI昆仑矿泉净水机 Super 2E 2500,6923185654254,849648457333,1549,2499,破价警报,2026-04-28 09:48:17,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_849648457333.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=849000374681,云米AI净水器Super 2Y 1200G,6923185653981,849000374681,2299,1899,高价待调整,2026-04-28 09:48:17,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_849000374681.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=837301408995,云米AI冷热管线机Super2 Pro,6923185655794,837301408995,1998,1999,正常,2026-04-28 09:48:21,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_837301408995.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=832431516907,门锁普通版E30,6923185656074,832431516907,569,,正常,2026-04-28 09:48:21,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_832431516907.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=823432069145,手持吸尘器,6923185611844,823432069145,999,602,高价待调整,2026-04-28 09:48:21,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_823432069145.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=774960777953,蓝调2燃气热水器13L,6923185655688,774960777953,679,,正常,2026-04-28 09:48:21,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_774960777953.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=767193647325,门锁掌静脉,6923185655398,767193647325,1104,,正常,2026-04-28 09:48:22,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_767193647325.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=765112154467,小鲸鱼 马桶盖,6923185654537,765112154467,699,,正常,2026-04-28 09:48:22,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_765112154467.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=763759392708,云米AI油烟机 鲲鹏Pro,6923185605379,763759392708,2499,,正常,2026-04-28 09:48:22,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_763759392708.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=761822913595,云米智能马桶 小鲸鱼 2 Pro,6923185654575,761822913595,3299,,正常,2026-04-28 09:48:22,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_761822913595.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=743885774552,云米蓝调智能门锁（基础版）,6923185655381,743885774552,729,,正常,2026-04-28 09:48:22,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_743885774552.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=739863611562,云米AI油烟机 Smart 2 Pro,6923185653516,739863611562,1499,,正常,2026-04-28 09:48:22,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_739863611562.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=705715580268,智能门锁锂电池(5000mAh),6923185652953,705715580268,114,99,高价待调整,2026-04-28 09:48:27,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_705715580268.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=661859626284,小海豚-40L-2000w热水器,6923185681281,661859626284,599,,正常,2026-04-28 09:48:27,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_661859626284.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=657344402006,云米油烟机蓝调,6923185650973,657344402006,859,,正常,2026-04-28 09:48:27,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_657344402006.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=490426355421,500L十字门冰箱,6923185651123,490426355421,3199,,正常,2026-04-28 09:48:27,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_490426355421.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=484037745334,云米AI燃气灶power 5.0（天然气）,6923185654377,484037745334,1099,,正常,2026-04-28 09:48:28,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_484037745334.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=413986425773,蓝调智能门锁（人脸猫眼版）,6923185654650,413986425773,709,,正常,2026-04-28 09:48:28,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_413986425773.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=364990106384,"即热1000G,MAIN84",6923185651116,364990106384,2999,1899,高价待调整,2026-04-28 09:48:28,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_364990106384.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=325232192898,冰箱603,6923185650935,325232192898,2459,,正常,2026-04-28 09:48:28,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_325232192898.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=296957182528,复合滤芯,"6923185600138,6923185600145",296957182528,439,,正常,2026-04-28 09:48:28,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_296957182528.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=291141614396,F3-五合一,6923185614258,291141614396,269,298,破价警报,2026-04-28 09:48:28,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_291141614396.jpg
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=290543633215,复合滤芯,"6923185614258,6923185616177",290543633215,199,,正常,2026-04-28 09:48:33,d:\WorkSpace\01_自动化开发\App1_Price_Monitor品牌价格\price_screenshots\2026-04-28_PDD_290543633215.jpg
